record_id,timestamp,api_name,endpoint,status_code,status,failure_reason,response_time_ms,cpu_usage_percent,memory_usage_percent,network_latency_ms,uptime_percent,request_count,error_count,downtime_minutes,incident_severity,server_region,predicted_health_status,failure_label
974,2026-04-06 08:13:32,Weather API,/v1/service/35,404,Failure,Endpoint Not Found,844.95,25.35,37.9,448.19,95.93,1746,44,59.22,High,India,Critical Risk,1
975,2026-04-06 08:43:32,CRM API,/v1/service/34,200,Success,,425.66,54.24,66.18,181.6,96.55,1761,0,0.0,Low,Australia,Stable,0
976,2026-04-06 09:13:32,HR API,/v1/service/39,403,Failure,Permission Denied,897.24,57.29,88.62,817.56,96.48,9701,93,82.47,High,Australia,Critical Risk,1
977,2026-04-06 09:43:32,HR API,/v1/service/6,200,Success,,1658.59,61.13,23.51,447.48,98.42,5425,0,0.0,Low,Europe,Healthy,0
978,2026-04-06 10:13:32,Notification API,/v1/service/19,401,Failure,Invalid Authentication Token,4553.33,76.88,82.15,344.17,98.11,1123,3,113.9,High,Singapore,High Risk,1
979,2026-04-06 10:43:32,Stripe Payment API,/v1/service/1,200,Success,,3393.21,25.51,67.42,319.47,95.63,8724,0,0.0,Low,Australia,Healthy,0
980,2026-04-06 11:13:32,Google Maps API,/v1/service/49,404,Failure,Endpoint Not Found,1740.98,25.63,62.11,994.28,98.6,4093,13,170.08,Medium,India,High Risk,1
981,2026-04-06 11:43:32,OpenWeather API,/v1/service/2,200,Success,,3261.16,52.96,36.06,434.42,97.25,2953,0,0.0,Low,US-East,Healthy,0
982,2026-04-06 12:13:32,HR API,/v1/service/17,200,Success,,1513.48,57.26,60.98,591.47,99.75,1998,0,0.0,Low,Australia,Stable,0
983,2026-04-06 12:43:32,Billing API,/v1/service/29,500,Failure,Internal Server Error,2988.39,68.92,77.22,136.98,97.52,6130,49,28.28,Critical,Singapore,Likely Failure,1
984,2026-04-06 13:13:32,Notification API,/v1/service/46,200,Success,,1216.84,91.79,72.41,595.75,98.24,3315,0,0.0,Low,US-East,Healthy,0
985,2026-04-06 13:43:32,Billing API,/v1/service/11,200,Success,,671.24,29.17,77.26,67.14,95.37,7217,0,0.0,Low,Australia,Healthy,0
986,2026-04-06 14:13:32,Stripe Payment API,/v1/service/9,503,Failure,Service Unavailable,2918.83,74.93,39.81,543.68,94.84,2893,89,52.03,High,Australia,Critical Risk,1
987,2026-04-06 14:43:32,OpenWeather API,/v1/service/45,200,Success,,4164.59,41.2,47.15,314.3,98.57,414,0,0.0,Low,Australia,Healthy,0
988,2026-04-06 15:13:32,Authentication API,/v1/service/36,403,Failure,Permission Denied,209.22,86.63,49.17,734.62,97.93,3509,36,50.75,Critical,Australia,High Risk,1
989,2026-04-06 15:43:32,Email Service API,/v1/service/17,200,Success,,2839.81,36.3,50.42,423.39,97.51,9374,0,0.0,Low,US-East,Healthy,0
990,2026-04-06 16:13:32,Email Service API,/v1/service/4,200,Success,,2356.57,35.47,49.13,512.62,98.03,9327,0,0.0,Low,India,Healthy,0
991,2026-04-06 16:43:32,Google Maps API,/v1/service/45,403,Failure,Permission Denied,2887.62,90.84,32.31,951.56,99.47,382,85,123.58,Critical,Australia,Critical Risk,1
992,2026-04-06 17:13:32,Notification API,/v1/service/6,500,Failure,Internal Server Error,2321.61,72.32,81.49,103.75,97.79,7471,65,34.11,Critical,Europe,High Risk,1
993,2026-04-06 17:43:32,Search API,/v1/service/35,200,Success,,3550.43,33.93,94.92,708.67,95.51,7704,0,0.0,Low,Singapore,Healthy,0
994,2026-04-06 18:13:32,CRM API,/v1/service/48,429,Failure,API Rate Limit Exceeded,1687.31,70.51,78.09,28.24,98.94,1213,30,40.59,High,US-West,Likely Failure,1
995,2026-04-06 18:43:32,OpenWeather API,/v1/service/6,200,Success,,2812.26,18.74,56.31,819.04,98.36,2389,0,0.0,Low,Australia,Stable,0
996,2026-04-06 19:13:32,GitHub API,/v1/service/5,200,Success,,4398.9,53.7,73.16,486.73,95.94,257,0,0.0,Low,Europe,Stable,0
997,2026-04-06 19:43:32,Inventory API,/v1/service/7,200,Success,,3831.75,85.49,49.26,377.33,95.17,5894,0,0.0,Low,Europe,Stable,0
998,2026-04-06 20:13:32,Inventory API,/v1/service/48,503,Failure,Service Unavailable,363.75,73.24,89.27,1089.66,97.08,8215,13,117.5,Medium,US-East,High Risk,1
999,2026-04-06 20:43:32,Fraud Detection API,/v1/service/37,429,Failure,API Rate Limit Exceeded,4664.52,49.11,51.72,971.09,97.57,4067,22,179.09,High,US-East,Critical Risk,1
1000,2026-04-06 21:13:32,OpenWeather API,/v1/service/27,200,Success,,3133.8,40.76,69.1,1096.25,95.86,1294,0,0.0,Low,US-East,Healthy,0
1001,2026-04-06 21:43:32,Video Streaming API,/v1/service/18,503,Failure,Service Unavailable,2202.41,80.95,55.54,407.73,99.84,2140,98,107.61,High,US-East,Likely Failure,1
1002,2026-04-06 22:13:32,Notification API,/v1/service/26,500,Failure,Internal Server Error,4401.95,61.37,75.44,436.89,99.93,7133,22,50.85,Critical,Singapore,Critical Risk,1
1003,2026-04-06 22:43:32,HR API,/v1/service/11,201,Success,,3599.0,12.37,60.29,1014.79,96.22,8518,0,0.0,Low,Singapore,Stable,0
1004,2026-04-06 23:13:32,Google Maps API,/v1/service/11,200,Success,,1003.91,40.77,62.62,324.11,98.37,6004,0,0.0,Low,US-East,Healthy,0
1005,2026-04-06 23:43:32,Authentication API,/v1/service/16,200,Success,,3005.09,84.66,52.19,592.45,95.68,8158,0,0.0,Low,US-West,Stable,0
1006,2026-04-07 00:13:32,Search API,/v1/service/30,200,Success,,2872.83,63.97,24.09,574.68,97.58,3236,0,0.0,Low,India,Healthy,0
1007,2026-04-07 00:43:32,Stripe Payment API,/v1/service/8,503,Failure,Service Unavailable,4272.09,12.9,67.28,346.14,96.31,7662,11,4.0,Critical,US-West,High Risk,1
1008,2026-04-07 01:13:32,Search API,/v1/service/23,201,Success,,4171.12,88.08,92.95,332.21,96.22,3431,0,0.0,Low,Singapore,Healthy,0
1009,2026-04-07 01:43:32,GitHub API,/v1/service/27,201,Success,,1497.49,45.81,76.24,1155.93,99.05,3149,0,0.0,Low,US-East,Healthy,0
1010,2026-04-07 02:13:32,OpenWeather API,/v1/service/8,200,Success,,4979.98,14.41,65.4,184.78,98.94,3363,0,0.0,Low,US-West,Healthy,0
1011,2026-04-07 02:43:32,Chat API,/v1/service/22,200,Success,,3315.06,94.24,64.36,1096.1,96.98,4872,0,0.0,Low,Singapore,Stable,0
1012,2026-04-07 03:13:32,Order API,/v1/service/14,200,Success,,4915.36,77.9,53.63,1100.85,96.81,8651,0,0.0,Low,Singapore,Healthy,0
1013,2026-04-07 03:43:32,Inventory API,/v1/service/25,200,Success,,3050.02,68.87,57.32,426.63,98.17,299,0,0.0,Low,US-East,Stable,0
1014,2026-04-07 04:13:32,GitHub API,/v1/service/12,200,Success,,4102.57,10.05,20.74,991.52,96.09,6042,0,0.0,Low,US-West,Healthy,0
1015,2026-04-07 04:43:32,Order API,/v1/service/49,200,Success,,555.8,40.47,37.45,1086.91,95.37,7941,0,0.0,Low,Singapore,Stable,0
1016,2026-04-07 05:13:32,HR API,/v1/service/32,401,Failure,Invalid Authentication Token,3407.53,18.92,73.39,837.97,95.15,7939,90,88.59,Critical,Australia,Likely Failure,1
1017,2026-04-07 05:43:32,Recommendation API,/v1/service/13,403,Failure,Permission Denied,3737.73,76.21,95.79,973.31,97.4,7719,52,32.64,Critical,Europe,Critical Risk,1
1018,2026-04-07 06:13:32,Stripe Payment API,/v1/service/17,200,Success,,4828.4,57.47,92.44,903.29,95.43,1378,0,0.0,Low,Australia,Healthy,0
1019,2026-04-07 06:43:32,Google Maps API,/v1/service/12,200,Success,,2169.24,65.77,93.7,23.97,94.63,514,0,0.0,Low,India,Healthy,0
1020,2026-04-07 07:13:32,Analytics API,/v1/service/3,200,Success,,3791.47,53.84,69.32,1105.02,99.81,4117,0,0.0,Low,US-East,Healthy,0
1021,2026-04-07 07:43:32,GitHub API,/v1/service/32,200,Success,,3883.91,46.56,36.31,431.12,99.77,8787,0,0.0,Low,US-East,Healthy,0
1022,2026-04-07 08:13:32,Notification API,/v1/service/41,200,Success,,860.54,32.6,77.21,28.45,97.63,2610,0,0.0,Low,Australia,Stable,0
1023,2026-04-07 08:43:32,Inventory API,/v1/service/41,401,Failure,Invalid Authentication Token,4196.02,51.43,38.85,1126.58,94.84,6635,76,31.79,Medium,Europe,Likely Failure,1
1024,2026-04-07 09:13:32,User Service API,/v1/service/4,400,Failure,Malformed Request Payload,3934.62,61.93,87.15,1063.91,98.91,4532,12,29.62,Critical,US-West,Critical Risk,1
1025,2026-04-07 09:43:32,Inventory API,/v1/service/49,200,Success,,1638.42,58.49,43.06,397.14,97.82,7368,0,0.0,Low,Europe,Stable,0
1026,2026-04-07 10:13:32,Search API,/v1/service/47,200,Success,,2248.2,41.59,83.55,597.76,94.67,399,0,0.0,Low,US-West,Stable,0
1027,2026-04-07 10:43:32,Recommendation API,/v1/service/23,200,Success,,4498.39,14.27,95.51,145.47,99.57,5739,0,0.0,Low,US-West,Stable,0
1028,2026-04-07 11:13:32,GitHub API,/v1/service/31,200,Success,,710.21,52.08,45.82,476.96,97.99,6683,0,0.0,Low,US-West,Stable,0
1029,2026-04-07 11:43:32,Inventory API,/v1/service/48,200,Success,,4843.84,52.63,53.18,1065.52,97.06,9925,0,0.0,Low,India,Healthy,0
1030,2026-04-07 12:13:32,OpenWeather API,/v1/service/17,500,Failure,Internal Server Error,2667.61,81.46,84.22,789.3,99.09,9383,88,165.41,Medium,Australia,Critical Risk,1
1031,2026-04-07 12:43:32,GitHub API,/v1/service/4,201,Success,,2213.76,61.19,84.55,492.64,98.08,6076,0,0.0,Low,Australia,Stable,0
1032,2026-04-07 13:13:32,Recommendation API,/v1/service/46,404,Failure,Endpoint Not Found,943.46,94.05,50.62,763.67,96.27,6470,72,107.79,Medium,Australia,High Risk,1
1033,2026-04-07 13:43:32,Fraud Detection API,/v1/service/18,200,Success,,1941.23,13.45,34.89,546.0,98.01,6810,0,0.0,Low,US-West,Stable,0
1034,2026-04-07 14:13:32,Video Streaming API,/v1/service/2,200,Success,,1904.51,28.29,41.08,927.57,94.69,738,0,0.0,Low,Australia,Stable,0
1035,2026-04-07 14:43:32,Weather API,/v1/service/17,200,Success,,3479.58,36.79,72.25,472.92,96.13,8711,0,0.0,Low,Singapore,Healthy,0
1036,2026-04-07 15:13:32,Order API,/v1/service/39,200,Success,,3545.76,76.94,95.58,952.05,98.61,7000,0,0.0,Low,Australia,Healthy,0
1037,2026-04-07 15:43:32,Google Maps API,/v1/service/41,500,Failure,Internal Server Error,3724.83,46.99,96.55,871.4,98.66,3332,90,145.91,High,US-West,Likely Failure,1
1038,2026-04-07 16:13:32,Fraud Detection API,/v1/service/39,200,Success,,2333.12,56.93,22.14,377.91,97.55,5107,0,0.0,Low,Australia,Stable,0
1039,2026-04-07 16:43:32,Analytics API,/v1/service/32,500,Failure,Internal Server Error,764.6,71.21,50.23,771.94,95.13,9145,42,59.71,High,Australia,Critical Risk,1
1040,2026-04-07 17:13:32,Notification API,/v1/service/1,200,Success,,4357.82,35.32,81.4,838.03,99.72,4873,0,0.0,Low,India,Healthy,0
1041,2026-04-07 17:43:32,Fraud Detection API,/v1/service/7,200,Success,,4081.24,86.42,39.55,1172.72,95.03,883,0,0.0,Low,Singapore,Healthy,0
1042,2026-04-07 18:13:32,CRM API,/v1/service/9,200,Success,,2383.38,70.55,35.63,580.48,94.74,6005,0,0.0,Low,Singapore,Stable,0
1043,2026-04-07 18:43:32,HR API,/v1/service/26,400,Failure,Malformed Request Payload,2324.47,18.29,66.81,1156.45,97.86,1930,61,51.84,Medium,US-East,Likely Failure,1
1044,2026-04-07 19:13:32,CRM API,/v1/service/32,200,Success,,3001.98,89.13,53.28,299.1,98.62,5226,0,0.0,Low,Singapore,Stable,0
1045,2026-04-07 19:43:32,CRM API,/v1/service/2,200,Success,,1323.85,33.58,51.46,1156.09,96.36,4713,0,0.0,Low,India,Stable,0
1046,2026-04-07 20:13:32,Weather API,/v1/service/4,403,Failure,Permission Denied,310.56,72.24,20.12,1137.44,99.5,1179,22,85.85,High,Europe,High Risk,1
1047,2026-04-07 20:43:32,Fraud Detection API,/v1/service/50,401,Failure,Invalid Authentication Token,1958.73,81.7,82.45,542.96,97.11,1677,25,143.42,High,Europe,Likely Failure,1
1048,2026-04-07 21:13:32,Order API,/v1/service/49,200,Success,,659.25,63.78,35.55,1001.69,96.11,7525,0,0.0,Low,Europe,Stable,0
1049,2026-04-07 21:43:32,Recommendation API,/v1/service/48,200,Success,,1440.78,52.04,24.6,904.87,97.28,5042,0,0.0,Low,Singapore,Healthy,0
1050,2026-04-07 22:13:32,HR API,/v1/service/1,504,Failure,Gateway Timeout,938.39,48.81,87.49,198.72,97.71,1715,16,144.14,Critical,India,High Risk,1
1051,2026-04-07 22:43:32,CRM API,/v1/service/45,504,Failure,Gateway Timeout,4640.38,80.54,56.78,692.18,97.56,5503,54,148.25,Medium,India,Likely Failure,1
1052,2026-04-07 23:13:32,User Service API,/v1/service/21,504,Failure,Gateway Timeout,2034.32,81.38,82.08,50.1,99.97,8211,10,84.85,High,Europe,Critical Risk,1
1053,2026-04-07 23:43:32,Fraud Detection API,/v1/service/50,200,Success,,451.03,43.72,61.14,718.09,99.81,7954,0,0.0,Low,US-East,Healthy,0
1054,2026-04-08 00:13:32,Billing API,/v1/service/19,200,Success,,373.09,74.43,42.68,471.56,99.14,7562,0,0.0,Low,US-East,Healthy,0
1055,2026-04-08 00:43:32,HR API,/v1/service/5,503,Failure,Service Unavailable,3776.75,88.75,42.58,312.02,94.65,9584,58,59.93,High,Europe,Critical Risk,1
1056,2026-04-08 01:13:32,Recommendation API,/v1/service/16,200,Success,,3742.61,51.25,20.63,433.01,95.04,9771,0,0.0,Low,US-West,Healthy,0
1057,2026-04-08 01:43:32,Google Maps API,/v1/service/30,200,Success,,1543.74,33.61,69.75,544.17,98.49,9379,0,0.0,Low,India,Healthy,0
1058,2026-04-08 02:13:32,Inventory API,/v1/service/4,200,Success,,4934.74,58.2,29.98,496.89,98.06,9098,0,0.0,Low,Australia,Stable,0
1059,2026-04-08 02:43:32,Billing API,/v1/service/48,500,Failure,Internal Server Error,3251.29,37.09,44.96,696.33,98.86,4312,91,62.55,Critical,US-East,High Risk,1
1060,2026-04-08 03:13:32,Order API,/v1/service/13,200,Success,,2555.98,85.6,44.17,341.94,97.11,2606,0,0.0,Low,Singapore,Healthy,0
1061,2026-04-08 03:43:32,Stripe Payment API,/v1/service/37,200,Success,,2967.44,42.9,24.12,353.88,95.02,3406,0,0.0,Low,Australia,Stable,0
1062,2026-04-08 04:13:32,Chat API,/v1/service/25,503,Failure,Service Unavailable,1415.08,76.58,49.69,762.9,99.21,9240,35,139.39,Critical,India,Likely Failure,1
1063,2026-04-08 04:43:32,Stripe Payment API,/v1/service/48,201,Success,,4050.03,15.16,73.25,288.41,98.83,3401,0,0.0,Low,Singapore,Stable,0
1064,2026-04-08 05:13:32,Video Streaming API,/v1/service/44,429,Failure,API Rate Limit Exceeded,2557.82,67.82,83.85,723.81,95.12,9270,95,113.35,Critical,Singapore,High Risk,1
1065,2026-04-08 05:43:32,Chat API,/v1/service/50,200,Success,,2373.62,62.53,64.45,585.3,97.31,7126,0,0.0,Low,Europe,Stable,0
1066,2026-04-08 06:13:32,Fraud Detection API,/v1/service/1,200,Success,,274.22,53.8,62.9,800.75,99.86,9589,0,0.0,Low,Europe,Healthy,0
1067,2026-04-08 06:43:32,Analytics API,/v1/service/15,200,Success,,1254.48,73.37,72.11,789.67,99.09,3570,0,0.0,Low,Europe,Stable,0
1068,2026-04-08 07:13:32,Weather API,/v1/service/26,200,Success,,756.12,58.08,51.06,115.79,97.18,1979,0,0.0,Low,US-East,Healthy,0
1069,2026-04-08 07:43:32,Video Streaming API,/v1/service/48,200,Success,,4265.08,46.61,87.28,985.54,99.24,6684,0,0.0,Low,US-West,Stable,0
1070,2026-04-08 08:13:32,User Service API,/v1/service/34,200,Success,,3985.25,89.78,73.3,449.52,94.64,8334,0,0.0,Low,US-East,Healthy,0
1071,2026-04-08 08:43:32,CRM API,/v1/service/19,503,Failure,Service Unavailable,2355.05,13.67,27.74,272.13,96.02,8632,100,104.49,High,Europe,High Risk,1
1072,2026-04-08 09:13:32,GitHub API,/v1/service/5,200,Success,,2094.54,42.48,76.59,1199.19,95.42,1237,0,0.0,Low,Singapore,Healthy,0
1073,2026-04-08 09:43:32,Inventory API,/v1/service/7,500,Failure,Internal Server Error,4092.87,54.47,46.71,923.28,97.95,8567,19,71.57,Critical,US-West,Critical Risk,1
1074,2026-04-08 10:13:32,Order API,/v1/service/23,201,Success,,2509.24,36.67,48.02,751.54,99.39,1193,0,0.0,Low,Europe,Stable,0
1075,2026-04-08 10:43:32,Chat API,/v1/service/15,500,Failure,Internal Server Error,201.33,20.49,91.49,1027.58,94.54,8935,31,76.42,High,Australia,High Risk,1
1076,2026-04-08 11:13:32,Google Maps API,/v1/service/17,502,Failure,Bad Gateway,1298.15,42.57,38.16,695.17,98.99,3273,84,166.1,High,US-East,Critical Risk,1
1077,2026-04-08 11:43:32,Google Maps API,/v1/service/43,200,Success,,4633.33,60.29,66.93,1176.89,94.55,2118,0,0.0,Low,US-West,Healthy,0
1078,2026-04-08 12:13:32,Video Streaming API,/v1/service/11,200,Success,,1448.86,74.38,83.6,293.42,98.09,6915,0,0.0,Low,Singapore,Healthy,0
1079,2026-04-08 12:43:32,Order API,/v1/service/45,200,Success,,687.35,19.36,50.67,60.66,97.31,6482,0,0.0,Low,Australia,Stable,0
1080,2026-04-08 13:13:32,Fraud Detection API,/v1/service/22,503,Failure,Service Unavailable,1706.13,45.35,38.46,1016.5,97.71,9610,83,42.76,Medium,US-West,Critical Risk,1
1081,2026-04-08 13:43:32,Weather API,/v1/service/25,200,Success,,2844.27,12.47,84.15,78.13,99.13,8286,0,0.0,Low,US-East,Stable,0
1082,2026-04-08 14:13:32,Order API,/v1/service/22,200,Success,,866.38,38.45,21.47,256.59,95.21,6563,0,0.0,Low,India,Stable,0
1083,2026-04-08 14:43:32,Chat API,/v1/service/5,200,Success,,1293.37,56.95,83.73,1052.42,99.39,3915,0,0.0,Low,US-East,Stable,0
1084,2026-04-08 15:13:32,Recommendation API,/v1/service/16,201,Success,,1043.31,44.28,82.07,719.53,95.37,681,0,0.0,Low,Singapore,Healthy,0
1085,2026-04-08 15:43:32,Google Maps API,/v1/service/33,404,Failure,Endpoint Not Found,4307.42,76.36,50.42,518.04,96.18,7824,75,52.59,Critical,Europe,Likely Failure,1
1086,2026-04-08 16:13:32,Weather API,/v1/service/41,504,Failure,Gateway Timeout,324.87,66.87,20.3,996.33,98.19,2004,94,26.25,Medium,Europe,Critical Risk,1
1087,2026-04-08 16:43:32,Search API,/v1/service/47,429,Failure,API Rate Limit Exceeded,1783.0,10.07,97.6,809.35,95.93,5242,23,138.53,Medium,Europe,Likely Failure,1
1088,2026-04-08 17:13:32,Notification API,/v1/service/24,200,Success,,2705.67,92.65,58.81,279.72,94.79,6348,0,0.0,Low,India,Healthy,0
1089,2026-04-08 17:43:32,Stripe Payment API,/v1/service/5,200,Success,,4246.06,59.91,79.19,367.86,96.09,8521,0,0.0,Low,Australia,Stable,0
1090,2026-04-08 18:13:32,Email Service API,/v1/service/42,200,Success,,2586.63,13.73,40.09,1002.4,97.79,3157,0,0.0,Low,Australia,Stable,0
1091,2026-04-08 18:43:32,OpenWeather API,/v1/service/14,201,Success,,1527.44,75.81,67.44,48.68,98.24,7191,0,0.0,Low,US-West,Stable,0
1092,2026-04-08 19:13:32,Analytics API,/v1/service/49,200,Success,,4550.01,37.9,25.61,109.91,97.62,4231,0,0.0,Low,Europe,Stable,0
1093,2026-04-08 19:43:32,User Service API,/v1/service/41,200,Success,,2056.44,74.24,79.93,972.55,98.0,5375,0,0.0,Low,US-West,Healthy,0
1094,2026-04-08 20:13:32,CRM API,/v1/service/34,200,Success,,2120.15,25.39,81.76,1183.52,96.81,862,0,0.0,Low,Europe,Stable,0
1095,2026-04-08 20:43:32,Inventory API,/v1/service/37,500,Failure,Internal Server Error,4948.14,75.48,72.81,787.93,99.19,9038,34,99.37,Medium,Australia,High Risk,1
1096,2026-04-08 21:13:32,Google Maps API,/v1/service/49,404,Failure,Endpoint Not Found,1796.74,82.53,70.12,452.65,96.84,7817,25,125.85,High,Europe,High Risk,1
1097,2026-04-08 21:43:32,CRM API,/v1/service/1,200,Success,,3434.28,10.44,51.89,441.78,98.16,6949,0,0.0,Low,US-West,Healthy,0
1098,2026-04-08 22:13:32,HR API,/v1/service/16,200,Success,,4579.92,18.61,84.0,966.34,97.67,292,0,0.0,Low,Australia,Stable,0
1099,2026-04-08 22:43:32,Analytics API,/v1/service/30,200,Success,,2484.18,78.85,97.84,439.05,95.9,3506,0,0.0,Low,US-East,Stable,0
1100,2026-04-08 23:13:32,Video Streaming API,/v1/service/25,200,Success,,1013.8,44.16,47.32,1193.28,95.33,887,0,0.0,Low,Singapore,Stable,0
1101,2026-04-08 23:43:32,Google Maps API,/v1/service/15,504,Failure,Gateway Timeout,1057.14,89.2,22.11,81.02,97.92,5008,50,87.49,High,US-West,Likely Failure,1
1102,2026-04-09 00:13:32,Email Service API,/v1/service/44,200,Success,,911.89,53.66,37.01,564.11,98.83,1482,0,0.0,Low,Singapore,Stable,0
1103,2026-04-09 00:43:32,Order API,/v1/service/30,429,Failure,API Rate Limit Exceeded,2842.06,35.83,86.29,151.82,99.75,599,61,63.1,Medium,Singapore,Likely Failure,1
1104,2026-04-09 01:13:32,Recommendation API,/v1/service/49,200,Success,,4577.75,49.32,27.52,849.65,97.05,8792,0,0.0,Low,US-West,Healthy,0
1105,2026-04-09 01:43:32,Analytics API,/v1/service/37,429,Failure,API Rate Limit Exceeded,3115.52,90.44,81.4,472.31,94.83,5270,51,75.74,Medium,US-East,Likely Failure,1
1106,2026-04-09 02:13:32,Analytics API,/v1/service/3,200,Success,,184.01,26.04,28.83,593.2,97.96,8312,0,0.0,Low,India,Healthy,0
1107,2026-04-09 02:43:32,Weather API,/v1/service/4,503,Failure,Service Unavailable,1912.49,93.71,33.54,143.28,98.27,1167,45,102.22,Medium,US-East,High Risk,1
1108,2026-04-09 03:13:32,CRM API,/v1/service/37,500,Failure,Internal Server Error,3332.78,91.35,61.32,954.89,98.22,9642,8,12.63,Critical,Europe,High Risk,1
1109,2026-04-09 03:43:32,Order API,/v1/service/23,200,Success,,4805.1,75.06,21.53,344.04,95.86,9776,0,0.0,Low,Europe,Healthy,0
1110,2026-04-09 04:13:32,Video Streaming API,/v1/service/33,200,Success,,2047.59,52.64,66.74,1018.46,98.16,2249,0,0.0,Low,India,Healthy,0
1111,2026-04-09 04:43:32,OpenWeather API,/v1/service/30,200,Success,,153.56,49.8,29.53,278.59,97.85,4491,0,0.0,Low,Singapore,Stable,0
1112,2026-04-09 05:13:32,HR API,/v1/service/45,200,Success,,290.01,18.05,24.93,791.93,99.48,6002,0,0.0,Low,Singapore,Stable,0
1113,2026-04-09 05:43:32,Recommendation API,/v1/service/6,200,Success,,2532.45,31.14,24.56,1016.51,98.9,3165,0,0.0,Low,Europe,Healthy,0
1114,2026-04-09 06:13:32,Notification API,/v1/service/41,429,Failure,API Rate Limit Exceeded,3006.64,40.38,45.44,475.03,96.78,9643,83,114.16,Medium,US-East,Likely Failure,1
1115,2026-04-09 06:43:32,Weather API,/v1/service/35,500,Failure,Internal Server Error,3941.65,66.3,34.26,933.92,98.92,2315,99,107.24,High,Singapore,High Risk,1
1116,2026-04-09 07:13:32,HR API,/v1/service/17,503,Failure,Service Unavailable,4196.05,33.62,26.52,827.76,96.34,1219,17,28.43,High,Singapore,Likely Failure,1
1117,2026-04-09 07:43:32,Google Maps API,/v1/service/19,200,Success,,1387.21,37.01,29.61,1017.96,97.66,5395,0,0.0,Low,Singapore,Healthy,0
1118,2026-04-09 08:13:32,Stripe Payment API,/v1/service/23,200,Success,,4285.17,53.36,77.74,370.48,97.39,4783,0,0.0,Low,India,Healthy,0
1119,2026-04-09 08:43:32,GitHub API,/v1/service/5,401,Failure,Invalid Authentication Token,4675.24,70.43,48.0,480.49,99.51,9605,55,87.85,Medium,Europe,High Risk,1
1120,2026-04-09 09:13:32,Stripe Payment API,/v1/service/12,200,Success,,1366.01,37.63,51.22,304.27,97.11,7256,0,0.0,Low,India,Healthy,0
